72  	  45894.94	   100	2012ApJ...751..130S	B              	047.460348 +04.445762      
73  	  51421.15	   100	2012ApJ...751..130S	B              	048.400671 +06.184206      
74  	 362670.60	     0	2012ApJ...751..130S	B              	138.065234 +31.047842      
75  	 432018.27	   100	2012ApJ...751..130S	B              	165.789204 +39.345306      
76  	  65812.86	     0	2012ApJ...751..130S	B              	019.498754 -08.959300      
77  	 550779.88	     0	2012ApJ...751..130S	B              	188.504853 -00.780853      
78  	 597807.54	     0	2012ApJ...751..130S	B              	205.057879 +09.290353      
79  	  13778.84	     0	2012ApJ...751..130S	B              	039.285237 +00.567328      
80  	 105872.46	     0	2012ApJ...751..130S	B              	064.465442 +05.324692      
81  	 344812.62	     0	2012ApJ...751..130S	B              	132.734721 +36.882198      
82  	 119361.28	     0	2012ApJ...751..130S	B              	007.964245 -19.242073      
83  	 468160.53	     0	2012ApJ...751..130S	B              	168.692692 +19.949244      
84  	 535803.88	    75	2011ApJ...731..119R	S              	184.335721 -00.301214      
85  	  42068.78	   100	2012ApJ...751..130S	B              	045.669116 +05.787841      
86  	 468349.53	     0	2012ApJ...751..130S	B              	182.285458 +39.658633      
87  	 556416.28	     0	2012ApJ...751..130S	B              	190.290903 -03.536815      
88  	 472409.24	     0	2012ApJ...751..130S	B              	174.034231 +28.424265      
89  	 576194.09	     0	2012ApJ...751..130S	B              	195.836839 -03.415882      
90  	 533584.44	     0	2012ApJ...751..130S	B              	183.718075 +00.111628      
91  	 407346.95	     0	2012ApJ...751..130S	B              	158.668648 +44.057850      
92  	 380154.51	     0	2012ApJ...751..130S	B              	143.693412 +30.546450      
93  	  45263.69	   100	2012ApJ...751..130S	B              	048.045271 +00.845081      
94  	 422488.08	   100	2016ApJ...833..235S	B              	154.781783 +20.021478      
95  	 617304.87	     0	2012ApJ...751..130S	B              	216.314250 +08.487742      
96  	 538992.57	     0	2012ApJ...751..130S	B              	185.236829 +01.055928      
97  	 113804.37	     0	2012ApJ...751..130S	B              	063.248571 +15.787633      
98  	 557118.80	   100	2012ApJ...751..130S	B              	190.491871 -03.565106      
99  	 583945.38	     0	2012ApJ...751..130S	B              	197.711531 +00.405873      
100 	  67770.92	   100	2012ApJ...751..130S	B              	054.315412 -00.620010      
101 	 348991.39	   100	2012ApJ...751..130S	B              	134.209843 +37.045502      
102 	 463848.29	   100	2012ApJ...751..130S	B              	167.069016 +19.035154      
103 	 595200.73	   100	2012ApJ...751..130S	B              	204.723304 +10.007711      
104 	 416506.93	     0	2012ApJ...751..130S	B              	154.757832 +27.478703      
105 	 415842.52	   100	2012ApJ...751..130S	B              	152.755251 +19.867949      
106 	 526127.57	     0	2012ApJ...751..130S	B              	184.597353 +14.565307      
107 	   5394.38	   100	2012ApJ...751..130S	B              	034.008493 +00.143992      
108 	 524678.92	    75	2011ApJ...731..119R	S              	181.390529 -03.374297      
109 	  24353.77	     0	2012ApJ...751..130S	B              	042.255156 -00.364493      
110 	 122490.20	     0	2012ApJ...751..130S	B              	006.791870 -19.100189      
111 	 580514.06	    75	2011ApJ...731..119R	S              	196.784779 +01.095247      
112 	  90028.12	     0	2012ApJ...751..130S	B              	057.991062 +11.229582      
113 	 428891.89	     0	2012ApJ...751..130S	B              	165.966839 +41.391186      
114 	 534342.76	     0	2012ApJ...751..130S	B              	183.935762 +00.712925      
115 	 566250.07	    75	2011ApJ...731..119R	S              	192.820450 +01.174014      
116 	 561657.33	   100	2012ApJ...751..130S	B              	191.581108 -01.821414      
117 	   4807.17	   100	2012ApJ...751..130S	B              	036.347779 -01.031718      
118 	  33029.20	     0	2012ApJ...751..130S	B              	026.340417 -00.530097      
119 	  49475.64	   100	2012ApJ...751..130S	B              	047.533875 +06.687487      
120 	  27558.24	     0	2012ApJ...751..130S	B              	043.128487 +00.639258      
121 	  26053.13	   100	2012ApJ...751..130S	B              	042.680904 +00.901534      
122 	 589292.26	    75	2011ApJ...731..119R	S              	199.436350 -02.848536      
123 	  52784.04	   100	2012ApJ...751..130S	B              	049.273579 +05.076236      
124 	 544444.06	     0	2012ApJ...751..130S	B              	207.218258 +27.645672      
125 	 166659.54	     0	2012ApJ...751..130S	B              	079.252854 +16.949200      
126 	  89933.04	   100	2012ApJ...751..130S	B              	057.826792 +11.505267      
127 	 447223.23	     0	2012ApJ...751..130S	B              	165.045758 +27.936761      
128 	  68902.20	     0	2012ApJ...751..130S	B              	019.398157 -10.486554      
129 	 576877.37	     0	2012ApJ...751..130S	B              	195.802688 -01.556577      
130 	  49292.53	   100	2012ApJ...751..130S	B              	047.628879 +06.402019      
131 	  51029.90	     0	2012ApJ...751..130S	B              	025.208606 -09.800727      
132 	  17263.96	     0	2012ApJ...751..130S	B              	030.817786 +01.037549      
133 	  71598.22	     0	2012ApJ...751..130S	B              	054.686165 -05.339822      
134 	 568261.30	     0	2012ApJ...751..130S	B              	218.637329 +21.937401      
135 	 621352.08	     0	2012ApJ...751..130S	B              	222.860647 -00.785379      
136 	 255184.85	     0	2012ApJ...751..130S	B              	103.740029 +27.952215      
137 	 106517.44	   100	2012ApJ...751..130S	B              	064.335914 +06.934270      
138 	 425389.37	     0	2012ApJ...751..130S	B              	155.217192 +17.798628      
139 	 331023.63	     0	2012ApJ...751..130S	B              	127.652513 +24.984173      
140 	  85086.14	     0	2012ApJ...751..130S	B              	056.846554 +10.392017      
141 	 508513.09	     0	2012ApJ...751..130S	B              	181.874730 +20.504181      
142 	 307807.62	     0	2012ApJ...751..130S	B              	120.055946 +34.249355      
143 	  22612.76	     0	2012ApJ...751..130S	B              	041.710567 -00.941986      
144 	 299998.95	     0	2012ApJ...751..130S	B              	118.540029 +16.645622      
145 	 576024.04	    75	2011ApJ...731..119R	S              	195.519608 -00.734067      
146 	 595565.15	     0	2012ApJ...751..130S	B              	205.135985 +10.290444      
147 	 433100.67	     0	2012ApJ...751..130S	B              	170.072227 +44.026340      
148 	 348679.22	     0	2012ApJ...751..130S	B              	134.258994 +38.385910      
149 	 107366.55	     0	2012ApJ...751..130S	B              	064.427485 +07.593711      
150 	 235653.14	     0	2012ApJ...751..130S	B              	097.779194 +26.761002      
151 	 117676.18	     0	2012ApJ...751..130S	B              	008.554887 -19.244959      
152 	 623561.56	   100	2012ApJ...751..130S	B              	222.264663 -00.569168      
153 	 556698.40	     0	2012ApJ...751..130S	B              	192.368608 +10.698028      
154 	 528991.13	    75	2011ApJ...731..119R	S              	182.512521 -02.291858      
155 	  16384.09	   100	2012ApJ...751..130S	B              	030.972673 +00.465412      
156 	  62389.53	     0	2012ApJ...751..130S	B              	052.819255 -00.631877      
157 	  49641.07	     0	2012ApJ...751..130S	B              	024.842969 -08.801486      
158 	 512090.99	   100	2012ApJ...751..130S	B              	191.067862 +29.723402      
159 	 508867.11	   100	2012ApJ...751..130S	B              	181.873145 +20.289482      
160 	 279663.13	     0	2012ApJ...751..130S	B              	111.188767 +30.356061      
161 	  58289.35	   100	2012ApJ...751..130S	B              	050.538444 +06.071274      
162 	  18702.60	   100	2012ApJ...751..130S	B              	030.305565 +00.087303      
163 	 317207.92	     0	2012ApJ...751..130S	B              	123.571206 +11.991555      
164 	 324318.21	     0	2012ApJ...751..130S	B              	125.611322 +37.436707      
165 	 374157.65	   100	2012ApJ...751..130S	B              	140.473102 +21.260418      
166 	  31432.84	     0	2012ApJ...751..130S	B              	026.806826 -00.818701      
167 	 368993.96	     0	2012ApJ...751..130S	B              	138.951488 +21.516495      
168 	  57325.87	   100	2012ApJ...751..130S	B              	023.337478 -10.356719      
169 	 543016.48	   100	2012ApJ...751..130S	B              	206.493997 +27.853577      
170 	 319157.15	     0	2012ApJ...751..130S	B              	123.814700 +37.035751      
171 	 618653.20	     0	2012ApJ...751..130S	B              	216.915905 +08.028801      
172 	 572893.62	     0	2012ApJ...751..130S	B              	206.535779 +18.916885      
173 	   4437.75	   100	2012ApJ...751..130S	B              	034.868325 +01.058583      
174 	 541048.75	     0	2012ApJ...751..130S	B              	207.191643 +28.625616      
175 	 466143.67	     0	2012ApJ...751..130S	B              	182.772664 +40.899632      
176 	 291193.31	     0	2012ApJ...751..130S	B              	115.636395 +22.396671      
177 	 543674.38	   100	2012ApJ...751..130S	B              	206.854992 +27.767231      
178 	  32309.59	   100	2012ApJ...751..130S	B              	026.538475 -00.491549      
179 	 597541.72	     0	2012ApJ...751..130S	B              	204.73467 +09.02908        
180 	 557572.57	     0	2012ApJ...751..130S	B              	190.536233 -02.879675      
181 	 369837.10	     0	2012ApJ...751..130S	B              	139.25523 +22.03903        
182 	  17876.36	     0	2012ApJ...751..130S	B              	030.534692 -00.058817      
183 	 481410.92	   100	2012ApJ...751..130S	B              	169.928251 +09.102068      
184 	 514587.53	     0	2012ApJ...751..130S	B              	190.940173 +28.670290      
185 	  45491.01	   100	2012ApJ...751..130S	B              	022.865097 +00.195543      
186 	  87584.11	     0	2012ApJ...751..130S	B              	057.978385 +09.558411      
187 	 295929.96	     0	2012ApJ...751..130S	B              	117.288845 +18.211346      
188 	  64504.56	   100	2012ApJ...751..130S	B              	053.415146 -00.321323      
189 	  46245.74	   100	2012ApJ...751..130S	B              	047.482574 +04.664432      
190 	  51980.14	     0	2012ApJ...751..130S	B              	023.811813 -08.537228      
191 	 302012.79	   100	2012ApJ...751..130S	B              	119.090329 +17.626750      
192 	 378156.67	     0	2012ApJ...751..130S	B              	142.790043 +29.155563      
193 	 587715.99	     0	2012ApJ...751..130S	B              	198.755719 +00.209870      
194 	 573756.85	     0	2012ApJ...751..130S	B              	219.006571 +20.335606      
195 	  90414.69	   100	2012ApJ...751..130S	B              	059.988931 -05.753903      
196 	 560835.67	     0	2012ApJ...751..130S	B              	191.469157 -03.050744      
197 	 560498.51	   100	2012ApJ...751..130S	B              	191.337380 -02.718724      
198 	 579237.00	   100	2012ApJ...751..130S	B              	223.629607 +17.343153      
199 	 536428.30	     0	2012ApJ...751..130S	B              	204.526302 +29.166779      
200 	 517065.24	     0	2012ApJ...751..130S	B              	197.479084 +32.141785      
201 	 559096.70	     0	2012ApJ...751..130S	B              	190.958817 -02.844700      
202 	 276169.28	   100	2012ApJ...751..130S	B              	111.704615 +15.468935      
203 	   2977.07	     0	2012ApJ...751..130S	B              	036.322619 -00.084671      
204 	 525738.52	    75	2011ApJ...731..119R	S              	181.544158 +00.662108      
205 	 472095.90	     0	2012ApJ...751..130S	B              	183.402225 +39.051753      
206 	 114079.86	   100	2012ApJ...751..130S	B              	005.249967 -09.922650      
207 	 376829.31	   100	2012ApJ...751..130S	B              	142.484280 +29.859049      
208 	 624262.20	     0	2012ApJ...751..130S	B              	222.090621 +00.206210      
209 	 626823.21	     0	2012ApJ...751..130S	B              	221.364955 +00.454024      
210 	  23671.56	   100	2012ApJ...751..130S	B              	028.993186 -00.949514      
211 	  26457.77	   100	2012ApJ...751..130S	B              	033.208836 +06.984983      
212 	 583513.38	     0	2012ApJ...751..130S	B              	202.745862 +12.683867      
213 	  74041.82	     0	2012ApJ...751..130S	B              	017.257308 -09.664169      
214 	  46300.12	     0	2012ApJ...751..130S	B              	025.768267 -08.449335      
215 	 594086.46	     0	2012ApJ...751..130S	B              	229.113802 +06.300391      
216 	  83737.02	   100	2012ApJ...751..130S	B              	056.345333 +10.558725      
217 	  45196.38	   100	2012ApJ...751..130S	B              	048.009888 -01.066561      
218 	  24594.71	   100	2012ApJ...751..130S	B              	032.020654 +05.883119      
219 	 544584.07	     0	2012ApJ...751..130S	B              	186.773354 -00.002883      
220 	 555681.25	     0	2012ApJ...751..130S	B              	191.988196 +10.542197      
221 	 641981.87	    75	2011ApJ...731..119R	S              	213.828992 +00.048203      
222 	 513772.67	   100	2012ApJ...751..130S	B              	192.714479 +30.347867      
223 	 492662.32	    75	2011ApJ...731..119R	S              	172.369792 -01.433864      
224 	 327023.55	     0	2012ApJ...751..130S	B              	126.422104 +24.379492      
225 	 322047.53	     0	2012ApJ...751..130S	B              	124.823912 +36.659210      
226 	 319064.29	   100	2012ApJ...751..130S	B              	123.776649 +37.287613      
227 	  26039.94	     0	2012ApJ...751..130S	B              	042.670726 -00.952006      
228 	  26992.87	   100	2012ApJ...751..130S	B              	042.918072 -01.095078      
229 	 105181.02	   100	2012ApJ...751..130S	B              	064.145514 +06.010692      
230 	 404185.49	     0	2012ApJ...751..130S	B              	157.995408 +45.127792      
231 	  41494.26	   100	2012ApJ...751..130S	B              	045.795029 +05.211369      
232 	 363454.43	     0	2012ApJ...751..130S	B              	141.235622 +45.491020      
233 	  46039.73	     0	2012ApJ...751..130S	B              	026.546482 -09.169237      
234 	 549448.88	     0	2012ApJ...751..130S	B              	195.060237 +18.615939      
235 	 564400.84	     0	2012ApJ...751..130S	B              	192.427355 -02.704363      
236 	  24618.20	   100	2012ApJ...751..130S	B              	028.662658 -00.119880      
237 	 558765.86	     0	2012ApJ...751..130S	B              	239.490617 +06.426749      
238 	 531247.06	   100	2012ApJ...751..130S	B              	183.080629 +00.934642      
239 	 373811.42	     0	2012ApJ...751..130S	B              	140.590952 +23.281755      
240 	  67316.01	     0	2012ApJ...751..130S	B              	054.197921 +00.194164      
241 	 526999.84	   100	2012ApJ...751..130S	B              	181.894937 +00.681269      
242 	 478487.71	     0	2012ApJ...751..130S	B              	169.097211 +09.107754      
243 	   8317.43	   100	2012ApJ...751..130S	B              	037.539423 -01.085903      
244 	  59873.42	     0	2012ApJ...751..130S	B              	052.105725 +00.938969      
245 	 556602.22	     0	2012ApJ...751..130S	B              	240.419636 +05.018504      
246 	 588692.83	     0	2012ApJ...751..130S	B              	199.02583 -00.04047        
247 	 512471.55	     0	2012ApJ...751..130S	B              	182.615512 +19.460725      
248 	 525260.02	    75	2011ApJ...731..119R	S              	181.411671 +00.688328      
249 	 353013.85	     0	2012ApJ...751..130S	B              	135.713622 +37.752289      
250 	 627576.86	     0	2012ApJ...751..130S	B              	221.156619 -00.432753      
251 	 450637.77	     0	2012ApJ...751..130S	B              	166.030124 +27.560181      
252 	   3429.07	   100	2012ApJ...751..130S	B              	036.283691 +00.541422      
253 	 572963.57	     0	2012ApJ...751..130S	B              	220.258128 +20.316669      
254 	 120848.44	     0	2012ApJ...751..130S	B              	006.869357 -18.324059      
255 	 420031.65	   100	2012ApJ...751..130S	B              	154.611162 +22.664465      
256 	 294239.91	     0	2012ApJ...751..130S	B              	116.765508 +18.768734      
257 	  86116.50	     0	2012ApJ...751..130S	B              	056.730225 +11.287308      
258 	 109322.69	   100	2012ApJ...751..130S	B              	065.414991 +05.482414      
259 	  32151.44	   100	2012ApJ...751..130S	B              	026.625032 -01.002473      
260 	 538132.25	     0	2012ApJ...751..130S	B              	184.988800 +00.717375      
261 	 330713.32	     0	2012ApJ...751..130S	B              	127.680062 +31.190586      
262 	  26839.25	   100	2012ApJ...751..130S	B              	033.573192 +07.203416      
263 	 114381.44	     0	2012ApJ...751..130S	B              	008.751858 -17.821186      
264 	  23411.45	     0	2012ApJ...751..130S	B              	034.162087 +06.364647      
265 	 427852.87	   100	2012ApJ...751..130S	B              	156.957233 +22.399278      
266 	 582877.91	     0	2012ApJ...751..130S	B              	197.426001 +00.760784      
267 	  31347.36	     0	2012ApJ...751..130S	B              	026.795323 -00.226473      
268 	 546160.30	     0	2012ApJ...751..130S	B              	187.211762 +00.187192      
269 	  81780.39	   100	2012ApJ...751..130S	B              	055.825717 +10.366939      
270 	  25879.27	   100	2012ApJ...751..130S	B              	042.584263 +01.223962      
271 	  39501.72	     0	2012ApJ...751..130S	B              	044.489808 +06.317578      
272 	  35791.86	     0	2012ApJ...751..130S	B              	038.311453 -09.540227      
273 	  15266.34	     0	2012ApJ...751..130S	B              	031.290817 -00.516097      
274 	 576718.21	    75	2011ApJ...731..119R	S              	235.289921 -00.660492      
275 	  48951.99	   100	2012ApJ...751..130S	B              	047.791802 +05.860028      
276 	 235257.31	     0	2012ApJ...751..130S	B              	097.686355 +26.633982      
277 	  54680.32	     0	2012ApJ...751..130S	B              	049.295804 -06.417197      
278 	 171599.46	     0	2012ApJ...751..130S	B              	080.902817 +16.430908      
279 	  36798.93	     0	2012ApJ...751..130S	B              	045.712525 +00.440647      
280 	 351955.64	    75	2011ApJ...731..119R	S              	140.293008 +58.048908      
281 	  78511.24	   100	2012ApJ...751..130S	B              	056.249342 -06.867703      
282 	  79111.92	     0	2012ApJ...751..130S	B              	056.540265 -06.491882      
283 	  29973.33	     0	2012ApJ...751..130S	B              	027.176542 -00.203331      
284 	 418257.76	    75	2011ApJ...731..119R	S              	151.685729 +00.838592      
285 	 450313.90	   100	2012ApJ...751..130S	B              	166.203305 +28.183771      
286 	 377811.02	     0	2012ApJ...751..130S	B              	143.653097 +34.117767      
287 	 556734.69	     0	2012ApJ...751..130S	B              	190.220818 -01.979353      
288 	 467487.02	     0	2012ApJ...751..130S	B              	183.117684 +40.633251      
289 	 472466.64	   100	2012ApJ...751..130S	B              	183.351450 +38.866791      
290 	  52380.49	     0	2012ApJ...751..130S	B              	048.572971 +06.444197      
291 	 582795.89	     0	2012ApJ...751..130S	B              	231.871137 +07.856894      
292 	 397051.31	   100	2012ApJ...751..130S	B              	147.756618 +23.702662      
293 	 595786.00	     0	2012ApJ...751..130S	B              	229.852438 +02.112841      
294 	 471504.33	     0	2012ApJ...751..130S	B              	169.847975 +20.273725      
295 	  21942.78	     0	2012ApJ...751..130S	B              	041.569836 +00.556698      
296 	 532073.66	     0	2012ApJ...751..130S	B              	183.309971 +00.919997      
297 	 411863.77	     0	2012ApJ...751..130S	B              	164.016798 +48.430351      
298 	 330770.59	     0	2012ApJ...751..130S	B              	128.096758 +43.583133      
299 	 511560.22	   100	2012ApJ...751..130S	B              	191.287392 +30.094889      
300 	 595533.39	     0	2012ApJ...751..130S	B              	228.110655 +07.365759      
301 	 251044.50	     0	2012ApJ...751..130S	B              	102.101385 +29.285742      
302 	  39808.10	   100	2012ApJ...751..130S	B              	045.549333 +04.637570      
303 	 467439.71	     0	2012ApJ...751..130S	B              	168.144551 +18.957191      
304 	 351330.63	   100	2012ApJ...751..130S	B              	134.996290 +36.795593      
305 	  86683.49	     0	2012ApJ...751..130S	B              	057.113258 +10.878097      
306 	 483686.85	     0	2012ApJ...751..130S	B              	178.344028 +28.692188      
307 	  26303.92	   100	2012ApJ...751..130S	B              	033.172028 +06.927773      
308 	  29632.98	     0	2012ApJ...751..130S	B              	032.267346 +07.574073      
309 	 425511.41	   100	2012ApJ...751..130S	B              	155.409502 +18.626331      
310 	  26068.04	   100	2012ApJ...751..130S	B              	042.735191 +00.293833      
311 	  82745.30	   100	2012ApJ...751..130S	B              	055.957950 +10.709856      
312 	 443091.23	     0	2012ApJ...751..130S	B              	160.246664 +16.730501      
313 	 603894.88	     0	2012ApJ...751..130S	B              	212.470354 +11.876467      
314 	 559996.89	     0	2012ApJ...751..130S	B              	198.577131 +17.906092      
315 	  39961.81	   100	2012ApJ...751..130S	B              	044.344011 +06.735418      
316 	 239705.89	     0	2012ApJ...751..130S	B              	098.759365 +27.971735      
317 	  47237.46	   100	2012ApJ...751..130S	B              	025.947334 -09.037712      
318 	 541466.62	     0	2012ApJ...751..130S	B              	185.915744 +00.737016      
319 	  58383.63	   100	2012ApJ...751..130S	B              	051.198729 +04.121933      
320 	  85623.75	     0	2012ApJ...751..130S	B              	057.082880 +10.241834      
321 	 432409.13	   100	2012ApJ...751..130S	B              	157.249906 +17.550985      
322 	 258266.30	     0	2012ApJ...751..130S	B              	102.037639 +38.099178      
323 	 410885.27	     0	2012ApJ...751..130S	B              	150.989320 +18.169678      
324 	  89585.55	     0	2012ApJ...751..130S	B              	059.922833 -04.926569      
325 	  68906.91	     0	2012ApJ...751..130S	B              	019.543255 -10.711753      
326 	 589662.23	     0	2012ApJ...751..130S	B              	230.381309 +06.488320      
327 	  48599.31	   100	2012ApJ...751..130S	B              	026.023480 -09.658897      
328 	  22744.56	   100	2012ApJ...751..130S	B              	033.757337 +06.073778      
329 	 545051.71	     0	2012ApJ...751..130S	B              	186.903529 -00.131600      
330 	 545665.59	   100	2012ApJ...751..130S	B              	195.001696 +20.136000      
331 	 381743.32	     0	2012ApJ...751..130S	B              	144.123875 +30.094478      
